obs_id,age,income,hours,female,churn_TF
96,1.4232580440709626,0.6811865727970419,-0.1128918421031072,0.0,1.0
97,-0.503038935468352,-0.38319594110972044,0.924647832539207,0.0,0.0
98,-0.39639086529945805,-0.9852168128370726,-0.150601287503689,0.0,0.0
99,-1.2040406222427424,-1.186277274468555,-0.2748163301618196,1.0,1.0
100,0.5652271657102409,1.5850519286946778,-0.6943596945697662,0.0,1.0
101,0.2774485554191526,1.5847298578127194,1.0117322669287485,0.0,0.0
102,-1.5267282880559003,-1.0382022363062737,-0.18718213351738092,0.0,0.0
103,0.8191547019056461,-1.0499351133448556,0.45954748352189106,0.0,1.0
104,-2.5189023484662902,-0.43924336255565755,-0.5345444470219016,1.0,0.0
105,0.5316521764116962,-0.7312452223949173,0.9774168742890761,0.0,0.0
106,-0.23799493028176627,0.735113274423675,-0.8814714921837884,1.0,0.0
107,-0.0284338207145838,-0.5482435026945974,-0.9416445187332437,0.0,1.0
108,-0.842170896898471,0.27869880768230576,-0.19927675154677985,1.0,0.0
109,-0.43600594367539086,1.147424758114743,-2.0644253485786535,1.0,0.0
110,0.3833600407881351,0.7462382235503157,0.8534225371450505,1.0,1.0
111,-1.9148050108633763,0.5589922739601546,0.7321689208215723,1.0,1.0
112,2.5120537756075154,1.444655292900878,-0.013293593209252613,1.0,0.0
113,0.49763026508355707,-1.352098518711171,0.830072555181503,0.0,1.0
114,-1.530435921945374,-1.6146690749782764,-0.19759271222764682,0.0,1.0
115,0.46294495051201473,1.9557304253930432,0.629781783502271,0.0,1.0
116,-0.3062778393138657,1.9142568410707654,-0.025852523297826367,1.0,1.0
117,0.387054747129768,0.4204809360971661,-0.21683128559021914,0.0,1.0
118,2.8998748224595365,-0.43920702297127157,0.26719311136544366,1.0,1.0
119,0.8882582055493232,2.333731892949657,0.2633029586434916,0.0,1.0
120,0.5609528094429516,0.8778608442394045,0.26833089229749685,1.0,1.0
121,-1.6465151252878976,0.9348153837226861,1.15345438458076,0.0,0.0
122,-0.04792540734443435,-0.32726311896511245,0.18380224393165867,1.0,1.0
123,0.4871346416256274,-0.2579643263013564,1.365364019954182,0.0,1.0
124,-0.14913684958034593,0.8826138838478682,-0.26772373304815317,1.0,1.0
125,0.42937059106615344,0.7953835822253935,-0.3920358860874013,1.0,1.0
126,0.0988931447190591,-2.013710847410187,2.473751301050228,0.0,1.0
127,-0.02801424495121398,-0.8812291338698186,1.130219752068673,0.0,1.0
128,-1.9570122181587604,0.8717869748073634,1.0658090405062084,0.0,0.0
129,-0.8615596348363003,-0.35153154017817123,-0.659502415842927,0.0,0.0
130,-2.0569874888762767,0.64140691762,1.433004124336647,1.0,0.0
131,0.3493800744922201,0.4596397931562689,1.0368714621453095,1.0,0.0
132,-0.696624132273172,-0.4663298250864313,0.9569237798616635,0.0,1.0
133,-2.1854472714565296,-0.24016638956522232,-0.46753544672958136,1.0,1.0
134,0.20518985823911834,1.7930943551244025,-0.6523416166597884,0.0,1.0
135,-0.7100530684537186,-1.2157377529490647,-1.2301275773565525,1.0,1.0
136,-1.4732327538746885,1.0888463623841187,1.7092369901367932,0.0,0.0
137,0.4089204395153555,0.028155768049513287,-0.5028728417974959,0.0,0.0
138,0.46160904833962413,-0.9410487051222535,-0.9694563199452524,1.0,0.0
139,2.551310301269291,-0.08292054534725402,0.2613366700537978,1.0,1.0
140,1.5106210434347722,-0.30321690723323014,-0.7545390036076228,1.0,1.0
141,-0.2849287416768276,0.07707201869356599,1.3811965226324796,0.0,0.0
142,-0.8766201990763467,-0.3848651675121852,-1.5536054701938466,0.0,0.0
143,0.5653574810831059,0.06173683797419344,0.12291679536166726,0.0,1.0
144,1.4992847008880836,0.976819144638383,0.09624303202218787,1.0,1.0
145,-1.0865051841908504,-0.026096296584009297,0.24665705358144888,1.0,0.0
146,-1.1536917794521875,0.0821969275429216,0.578360845553437,1.0,1.0
147,-1.1862053240481225,-0.5803780998008756,0.6795984037026792,0.0,0.0
148,1.3829269881378725,1.2604874839505467,2.104874803990755,1.0,0.0
149,-1.1233611403681683,0.30771805277334835,-1.2499377346078524,1.0,1.0
150,0.6218946024626181,0.9995983076144572,0.45058269897413633,0.0,1.0
151,-1.2467816957008098,-0.006315514197558125,-0.6399852192396821,0.0,1.0
152,1.1108023768220563,-0.1405940686160617,0.8004372301604111,1.0,1.0
153,-1.2964060222851552,-1.7584343239319002,-1.2508726694689176,1.0,0.0
154,1.177007738017782,1.3395849218144,-1.2672222414046495,0.0,0.0
155,-0.04241056790787426,1.8795815643388105,-0.49941472250628594,0.0,1.0
156,0.7638707264535868,1.1008758615888137,0.13102227126725793,1.0,1.0
157,-1.16732023342509,0.6684642185724402,-1.4971231693173972,1.0,1.0
158,0.9960840809075565,-1.8100135573373954,0.23666965242589025,0.0,1.0
159,-0.10476511622846481,-0.5669783125594375,-0.47054295883711544,0.0,1.0
160,-0.08963016909789166,-1.2720529554788125,-1.7175060835262457,1.0,1.0
161,1.0546128182451455,0.9497882487970821,0.12556228028666064,0.0,1.0
162,-1.7192401391288603,-1.3402650638927476,0.15700451236007837,1.0,1.0
163,0.17950984166207767,1.1933199584075735,-0.8972337312666723,0.0,1.0
164,-0.9310341773298264,-0.08724739780532387,0.33209269868357705,0.0,0.0
165,-0.023820614335131957,0.1396327387884217,0.026886233203285998,0.0,1.0
166,-1.2133239741141295,0.24051924446797238,0.6170844644298807,0.0,0.0
167,-0.7606937268321056,2.409732238244635,-1.296572303932113,0.0,0.0
168,0.31697683995820564,-0.27225511783957684,2.4339612182332253,0.0,1.0
169,-0.4857805470651471,-1.025748001814437,0.7010874916174545,0.0,1.0
170,-0.06561396346158398,-0.559233294315484,-1.0199094457564837,1.0,1.0
171,-0.5506751117388796,-0.10678910657678707,-1.04118630309438,0.0,1.0
172,-0.1522743716398394,-0.262749364696924,-0.9424087059926646,1.0,1.0
173,0.8182752806936778,-0.11668340771681972,-0.9058111283458797,1.0,1.0
174,-0.42916555209611157,0.15846930138534546,-0.7308926619928662,0.0,1.0
175,1.0108600261026925,0.4507553468005389,-0.5156244322547023,1.0,1.0
176,-0.27438707170195586,-0.04990814832277718,0.6874616428908877,0.0,1.0
177,-0.04438865041766246,-1.8868713505418206,-0.6386379522324734,0.0,1.0
178,1.3034250043019882,0.7888656061654361,2.195423244189926,0.0,1.0
179,-0.7911969125208984,0.10302245462336287,0.5349126875859269,1.0,1.0
180,-0.2299160852789662,0.44148371596927893,1.578723311231176,1.0,1.0
181,-0.27832741119444654,-1.8848053076570155,0.09148739630910444,1.0,1.0
182,-0.14470367391458375,1.4765730898977112,0.20037986018569875,0.0,0.0
183,1.393823312000455,-0.35029864411783246,0.0995517332551727,0.0,1.0
184,-0.06371547020435725,-0.07625228856430778,-0.27291162441996547,1.0,1.0
185,-0.03880372529883385,1.2553747517621796,-0.20158062153467204,1.0,0.0
186,-1.5625859652230047,-0.4185014582989108,-0.7981183650421537,0.0,1.0
187,1.7584694095371451,-0.0877176584116254,0.07666722694874577,0.0,1.0
188,1.2803581824406383,-1.3399346367788085,0.35888014344844366,1.0,0.0
189,0.44162577997468744,-1.3192153937133944,0.09271851093156623,0.0,1.0
190,-1.0468447995234629,0.2969665128942689,1.0165677327400922,0.0,1.0
191,0.6697193408777964,1.2685410163612032,-0.4479898834488423,0.0,0.0
192,-0.059168934178638825,0.2630213371310294,-0.5174923632613097,1.0,0.0
193,-0.06530964284449305,-0.8765183980131755,-0.2524711937331751,0.0,1.0
194,1.0359478730806466,0.25341277610911067,-0.2557897821593234,1.0,1.0
195,-0.3357739393491388,2.715316398591143,-0.21570637107522758,1.0,1.0
196,-1.3403090893844645,1.065610381183722,1.145226516071972,0.0,0.0
197,0.49215097292528337,-1.2092945006876825,-0.9305027993758871,0.0,1.0
198,1.801022607622781,0.31313854665373775,-0.25656884337271246,0.0,1.0
199,1.1241616581262055,-1.8350348732195247,1.052281500512844,0.0,1.0
200,-0.22157329000392142,0.21744582847820385,-0.4409882264359525,1.0,1.0
201,-1.9200794677904136,0.059174987080981206,0.5355527272639485,1.0,0.0
202,0.5984727992271516,0.3801355554000221,-0.45226758905237413,1.0,1.0
203,0.5026649901507315,-0.4614293793096449,0.34485446548276316,0.0,0.0
204,-1.1903437610732182,1.7005674903042363,1.2083140367270455,0.0,0.0
205,2.4226072099934184,1.9711362735873028,0.2956077716203415,1.0,1.0
206,-1.1741383741406504,-0.5144495860603808,-0.16413826289989542,1.0,0.0
207,0.624399380353167,0.08758365029123881,-0.32913262261324927,0.0,1.0
208,-0.39760029613684017,1.5721883777519756,-0.2842067634949954,1.0,1.0
209,0.5349074432544154,-0.716011246750505,-1.0569077941783978,0.0,1.0
210,-0.0562369484171864,-0.5049324622986456,1.6879597556938761,1.0,1.0
211,-0.28609972049329696,-0.12000428658903385,-1.8269320705246224,1.0,1.0
212,0.2839225999373317,1.2862454360065685,1.5469882860224886,1.0,1.0
213,3.2428604651617494,-2.4797617759568373,-1.9797798151835482,1.0,1.0
214,1.8851838437989437,-0.05805042129047589,0.01544651759784471,0.0,1.0
215,-0.7455935085821841,1.9492036599934326,0.8317093585649312,1.0,0.0
216,0.3834105634450683,0.030220064377704046,1.0486305965567608,1.0,1.0
217,0.08995513436466744,-0.6109796671052158,2.3354089738536845,0.0,0.0
218,-2.0448234204395415,-0.004080915799731877,1.0138974953707551,0.0,0.0
219,-0.6371039307628601,1.8274982385901877,-0.914469514269933,1.0,1.0
220,-0.06705881990684585,0.5338079709027037,0.2314239674369811,0.0,1.0
221,0.43497752445351406,0.01735485272120194,-1.5673616096475063,0.0,0.0
222,-0.007529486230964253,-0.9337265053387235,1.4795104516840039,0.0,1.0
223,-0.6294393949149036,0.4480553569028951,-0.4117711141333577,1.0,1.0
224,-0.7890857913660675,1.85454046382852,-0.5969852924576049,0.0,1.0
225,2.779202431419319,1.8005183421475959,-0.570990615613271,0.0,0.0
226,0.10809510473817276,-0.7478360983453259,0.1932444486869658,1.0,1.0
227,0.21111464667406138,1.105502291556784,-0.06494526271422264,1.0,1.0
228,0.5955851407172684,2.4176519653440085,-0.9299250121199972,0.0,1.0
229,0.6644544787825939,-0.8887742788496029,-1.928231959834254,0.0,1.0
230,-0.6781867036236447,1.527031380567944,0.48678534191605355,1.0,1.0
231,1.1644146970484974,-2.1071722161846362,-1.2486769086056368,1.0,1.0
232,-0.29717975449952827,-1.164754817073923,-0.0822797114124558,0.0,0.0
233,0.018088928998598326,-0.009077930172046847,-0.6763613176410792,0.0,0.0
234,1.9516821694554543,-1.284745519012099,-2.4170330869816796,0.0,1.0
235,-1.0832499291954198,-0.7040772699732274,0.7665587397455399,0.0,0.0
236,-1.797698471366017,-1.3048462230812983,-0.3066490680738119,0.0,1.0
237,1.6344554690652717,-0.47506349237494466,1.4609246455599862,1.0,1.0
238,1.3592758054691316,-1.9796162760057228,0.29339955873283424,0.0,0.0
239,-1.871794005058133,0.0983134350215411,1.7022472367818726,1.0,0.0
240,-0.5731387074508401,0.8524863170642307,-0.4625223227838163,0.0,0.0
241,-0.1153337064788597,1.8342149246885875,1.8407237819154845,1.0,1.0
242,-0.01586719479688818,-0.5697169221713111,0.8839676014614923,0.0,0.0
243,0.6325684866140244,1.2330325700872142,1.016827350201669,0.0,0.0
244,1.6109655015874416,3.197374653818434,-1.0672585670943961,0.0,1.0
245,0.7596878925723586,0.012408091082746125,-2.6087338616092,0.0,1.0
246,0.6185348563895955,-0.6826572211685525,-0.07556514654079838,1.0,1.0
247,-0.41164153579875107,-1.1360895258354908,0.20987678468307286,1.0,0.0
248,-0.3158604073359095,0.28067907165274814,-0.3210634729378362,0.0,0.0
249,-1.2584008417993156,-1.3140256006301834,-0.6155446003332367,0.0,1.0
250,1.336009822494721,0.7708885706705044,-1.1732185293423958,1.0,1.0
251,-0.6709028652226636,1.3750271033266372,1.9633311039184915,0.0,1.0
252,0.47391009751227153,-1.4777479743907544,0.9193117665706279,0.0,0.0
253,0.18763774802056615,1.0215788990391808,-0.41836241829180326,0.0,0.0
254,1.8085347546775798,-0.01953460471734384,-0.2340229383810168,1.0,1.0
255,-1.8053341931736242,0.10985828318792612,-1.6294362389106727,0.0,1.0
256,-0.47219161431457135,-1.279176475515331,-1.4666223374491605,1.0,1.0
257,0.9586032326176223,0.15596679679227987,0.05221373980506575,1.0,1.0
258,0.9299413086846384,0.6906817000718861,-1.4115650591320517,1.0,1.0
259,-0.29253853720448975,1.1570426151157238,0.3975374067940029,1.0,0.0
260,1.2759700481958263,-0.15472412135909522,-0.4741613409900737,1.0,1.0
261,-1.854260980532808,-0.09723612486030218,1.0224455418770602,1.0,0.0
262,-0.04723185893945464,0.3387707810109625,-0.8811444139762207,1.0,0.0
263,-1.1659975233679616,-0.5523875047079629,1.9710158100056159,0.0,0.0
264,-0.26723642171300743,0.1630631354799037,-1.6492831393543654,1.0,1.0
265,-1.2886632513810028,0.752358726168669,0.8617594634808843,0.0,1.0
266,-2.010673584511571,2.455872596894512,0.5372055517927629,1.0,0.0
267,0.19609104861987928,-1.4191186028154625,-0.10473858445139382,1.0,1.0
268,-0.6278059045488075,-0.15605515706959763,0.5219157975011949,0.0,0.0
269,1.0484649028136015,-0.354990661578347,-2.0015022339575608,1.0,1.0
270,-1.4969000252155764,0.18862161534253305,1.2129709476120296,0.0,0.0
271,0.09517281912625203,0.28693225838988806,-0.1761598660028179,1.0,0.0
272,1.1151896901231646,-1.4055050428823426,-0.23167603020616748,0.0,1.0
273,0.010132881227258968,0.5852201259136076,0.23029763945752868,1.0,1.0
274,-0.3069440263326593,1.9318107029819704,0.35412485501654645,1.0,1.0
275,0.18500074978033113,-0.5467679755334487,-0.6266632258849172,0.0,0.0
276,-1.9312994412694686,0.16705815167924606,0.1560036153331039,1.0,0.0
277,0.7538636238548453,3.04076648346075,-0.23620846066132029,1.0,1.0
278,0.8153939514117696,0.09109748712209985,-1.2212923812879246,1.0,1.0
279,-1.4663473953308805,-0.8829866099737391,0.803619237958936,0.0,0.0
280,0.5838414721343971,-1.130044075973846,-0.1560376656928749,0.0,1.0
281,-0.11609310655358855,1.072515904520608,1.0835218582558601,0.0,0.0
282,-0.6641885843333839,-0.7604279168400742,-0.26830661777705905,0.0,1.0
283,0.6763509912679605,0.8282673303875566,-0.9213446078671412,1.0,1.0
284,0.0391888589443212,1.1563147432574985,0.3166549935748723,0.0,1.0
285,-0.34564393379600844,0.8743854091540422,-0.147451883533353,1.0,0.0
286,-0.5016040109913597,-1.1566049596542367,1.5207724263335773,0.0,0.0
287,0.17626110915485002,1.7584538791435493,1.0791006145678645,1.0,0.0
288,0.6004464143389291,-1.5625902880098508,0.30102317382584115,1.0,0.0
289,-0.09818535041000516,0.6886641131070098,0.4669701266880121,0.0,0.0
290,-0.2380717666513543,-0.32168838052098087,-0.6429725524869502,0.0,1.0
291,1.096564607277969,2.1723994920107543,1.970048360566467,0.0,0.0
292,-0.43469684646720214,0.2536961377627196,-1.3431587894337664,0.0,0.0
293,0.407905009629884,-0.7315116569346917,-0.533594774142709,1.0,1.0
294,-0.9509376270160708,1.2450907739590444,-1.1685779256395725,0.0,1.0
295,0.43280023604636164,-0.15438791455611298,-0.8533938171056887,0.0,0.0
296,-0.5329909013086973,-0.2484189800363512,-0.031945052205133696,1.0,0.0
297,0.00463363110516959,-1.725106993162451,-1.207773052109101,1.0,0.0
298,-0.9844982869981177,0.06194019748027952,1.0078573732274982,1.0,0.0
299,-0.14038971605315217,-0.1586739315109351,0.3817189897983708,0.0,1.0
300,-0.11058941209116246,-1.0787616553158224,-1.0418331609614995,1.0,1.0
301,1.5528215111123562,-0.876586944931639,0.3340820744163992,1.0,1.0
302,0.8958920702728905,0.5663569175356552,1.8592312001432914,1.0,1.0
303,0.9522792556504949,-1.127873676561488,0.8488166980959049,0.0,0.0
304,1.6568818162350265,-0.056221490277545916,-0.9411689441697102,1.0,1.0
305,0.13725126161263804,-0.2768639985184427,-0.17482528958694304,0.0,1.0
306,0.17204801012897505,-0.8297533750415884,-0.48774848657475356,0.0,0.0
307,-0.7598877108709683,0.22006120208559085,0.09703116713754989,1.0,0.0
308,0.2016434710117623,-0.4812880056088846,-1.054392154674638,0.0,1.0
309,0.5299896422358541,-1.5793608228682048,1.2504097694789251,1.0,0.0
310,-0.679412448912389,-0.4490986658752956,-1.2535534263107706,0.0,0.0
311,0.12687374241287225,0.37595220208887636,-0.07831946679934956,1.0,1.0
312,0.03852800967438141,-1.0235508642943671,-0.5716712389162695,1.0,1.0
313,-0.16668578229548067,-2.267418670441705,-1.2669937900100605,1.0,1.0
314,0.1660007251482373,0.5951580293886422,0.6475658556899914,1.0,0.0
315,-0.16769167941405735,0.16302598003621188,-0.04791478394237075,0.0,1.0
316,-0.30795517329240146,0.22210707743821675,0.17010765299312108,1.0,0.0
317,-0.4215030237196277,0.9488113437855494,-1.4450162057493199,1.0,1.0
318,-0.8687475590008259,-0.1229942561518698,-0.5852205342064603,0.0,1.0
319,-1.5285839640371393,-0.6940122912293228,-0.694731764480388,1.0,0.0
320,-0.35977508034927,-0.009834385324487776,1.738956219983317,0.0,1.0
321,1.9497168293303406,-0.7597485881942355,0.4714901969715065,1.0,1.0
322,1.447609013857124,-0.11430486311710836,-0.29615639351746287,1.0,1.0
323,-2.431339510383904,0.4890436097496837,-1.355392307828593,1.0,0.0
324,-0.4841321025221499,0.0131838514204638,0.43637879221728304,0.0,0.0
325,0.32192651601928274,0.4688245569882318,-1.8930920576406598,0.0,1.0
326,1.089233301511688,0.9102926891663825,1.0663392096820243,0.0,0.0
327,-0.5165155901826127,1.744756585673483,0.8245487107094066,0.0,0.0
328,0.16696089121788943,-1.2322459798732401,-0.056477198911956634,1.0,1.0
329,1.3783722671017409,0.39580748901968277,-0.08471644053003748,0.0,0.0
330,1.0906461081684828,0.4220424418034867,-0.39039618741942267,1.0,1.0
331,-1.4219038620797888,-0.09133414171351395,-0.6975400211070254,1.0,1.0
332,-0.280062690411485,0.22021788578393628,0.2966288605753801,1.0,1.0
333,0.26899984209437877,0.25072888745656496,-0.18196278152675716,0.0,0.0
334,1.5472440473988296,-0.1880457591987462,-0.30431085491393145,1.0,1.0
335,0.21353881556629356,-0.5858076199498496,-0.4929758589030541,1.0,1.0
336,-0.812177176659723,-0.3733665861839829,0.4814895520883291,1.0,0.0
337,0.8063970131825349,-1.65734862978408,0.1117866555489583,0.0,1.0
338,0.5974932744732104,0.2062536193078094,1.2824202740694046,1.0,0.0
339,1.785742112983348,-0.0998093467125989,0.7900793884971872,1.0,1.0
340,0.06970699650517737,-0.7908151148565635,1.7441257213607348,1.0,0.0
341,0.48690414307235746,0.6195279651597975,-1.2027732317812527,0.0,1.0
342,0.8519594949067038,1.1289412464933315,-1.2630308785209914,0.0,0.0
343,1.066301556504073,1.0547138511160143,0.091505901366156,0.0,1.0
344,-0.290519357092987,1.5390828960067546,-0.259977159978994,0.0,0.0
345,0.08568905661879095,0.17071578655529884,-1.036653465028546,1.0,0.0
346,2.7515632389332967,-0.4595492506365712,1.3118564651360585,0.0,1.0
347,-0.422577133807536,0.2680805601055573,0.25547222947965853,0.0,0.0
348,0.23682583434096768,-0.6776549428605743,-1.9665196085251377,0.0,1.0
349,-0.44159058220077757,0.3284746861229403,0.7025565915429742,0.0,0.0
350,-1.4287210391823957,-0.5671848769939912,-1.163090376001375,1.0,1.0
351,1.8652625639694216,-0.08176229952292138,-1.5706814402531648,1.0,1.0
352,-0.6823796631678241,-1.1750860672546855,-0.4840892241640136,1.0,0.0
353,1.3732864284574253,-0.2833276492981599,-0.21154025873628152,0.0,1.0
354,-1.3532780260227173,0.34154750568507514,-0.37774502022403156,0.0,0.0
355,-1.0104704327372003,-1.596424936615637,0.9943970849365039,0.0,0.0
356,0.02523840889232834,-0.5722548867318507,-2.2835418270697425,0.0,1.0
357,-1.1447630702248706,0.8986404992306599,0.11765116478884084,1.0,0.0
358,0.6318567699355596,0.557480045344725,-1.3692949727126134,1.0,0.0
359,-0.21409347655067154,0.7860617109443973,1.0659164163734096,0.0,0.0
360,0.12602706826724863,0.576647671461389,1.3770811578883304,0.0,0.0
361,-0.044863784546888816,-1.653836467823143,-0.6656100032100464,1.0,1.0
362,-1.3070916205602447,-1.9977743948277156,2.0316901460892822,0.0,1.0
363,0.6388222086158029,2.7943060697718014,-1.1084753850299107,0.0,0.0
364,-0.19942294165291075,-0.6545442902379929,-0.2938703835578264,0.0,1.0
365,-0.7157939261915627,0.45187244618316175,-0.455394523949633,1.0,0.0
